"","Seller_ID","Rating","Review","Reviewer_Date"
"5385","A22JYHMKEZ67RF","4/5:","""Satisfactory item"""," Amazon Customer, 14 December 2015"
"5386","A22JYHMKEZ67RF","3/5:","""Of very big size...does it available in sizes ..when i ordered..thier is no size options"""," Sapna Zambare, 12 December 2015"
"5387","A22JYHMKEZ67RF","4/5:","""Item as expected"""," Shashi Kant, 10 December 2015"
"5388","A22JYHMKEZ67RF","4/5:","""Item as described... But to hide original price seller made cut on product package..."""," imran, 10 December 2015"
"5389","A22JYHMKEZ67RF","1/5:","""Poor experience . poor item by seller. Poor service by seller. Sent broken item. returned"""," Amazon Customer, 8 December 2015"
"5390","A22JYHMKEZ67RF","1/5:","""One of the bit which I took out (the small one) was bent so it is not useful."""," Shery, 8 December 2015"
"5391","A22JYHMKEZ67RF","5/5:","""as I expected"""," Ralf T., 7 December 2015"
"5392","A22JYHMKEZ67RF","2/5:","""Gloves are NOT flock lined. The product description on Amazon and the description on the packaging clearly state that the gloves are flock-lined. However the actual product is NOT. The vendor (AASons) refuses to acknowledge the deficiency in the product. They are, however, ready for me to return the gloves for a refund. I am disappointed by unscrupulous practices by traders on Amazon."""," Amazon Customer, 7 December 2015"
"5393","A22JYHMKEZ67RF","5/5:","""Product delivered is as per our order.It is delvered before December 1st.product quality is good"""," n.j.vaidyanathan, 7 December 2015"
"5394","A22JYHMKEZ67RF","2/5:","""I received rusted old part. Seller took it back and gave refund."""," Kunal Mahajan, 7 December 2015"
"5395","A22JYHMKEZ67RF","5/5:","""Good seller. Received item very early than the stipulated time."""," M Amjad H Siddiqi, 4 December 2015"
"5396","A22JYHMKEZ67RF","5/5:","""Excellent"""," Amazon Customer, 2 December 2015"
"5397","A22JYHMKEZ67RF","5/5:","""Quite satisfied with the prompt delivery."""," abgina n., 2 December 2015"
"5398","A22JYHMKEZ67RF","1/5:","""There was no lining inside the gloves as mentioned. Seems it was used product, there was white colored powder all over gloves. Poor quality product."""," Amit Sindhwani, 27 November 2015"
"5399","A22JYHMKEZ67RF","4/5:","""Nice product"""," Rajani , 27 November 2015"
"5400","A22JYHMKEZ67RF","5/5:","""Product as per the details"""," Fanish Kumar Dewangan, 23 November 2015"
"5401","A22JYHMKEZ67RF","3/5:","""i had actually ordered the TS 13hc model but the seller sent the model t 2380a. I wouldnt complain since it is getting the job done, but i dont know if it was of equal value when compares to the TS 13hc"""," Naresh K., 22 November 2015"
"5402","A22JYHMKEZ67RF","1/5:","""The glove for the left hand was delivered as torn. I did not raise a complaint then because it was just a tiny hole. However, after using it for a few days, the tear got bigger and now, the pair is a waste. It has just been a week since I purchased them.  And the description boasted about latex coating and what not. Pathetic  product quality and no professionalism as the product arrived faulty."""," Amazon Customer, 22 November 2015"
"5403","A22JYHMKEZ67RF","2/5:","""Item was not a Toptul product that was listed, but instead a substitute (and possibly less expensive) brand. However, the seller promptly accepted my return and Amazon refunded the full amount paid for the item. The return courier costs were borne by me, but this was also fully refunded by Amazon.in."""," Drunken Monk, 21 November 2015"
"5404","A22JYHMKEZ67RF","5/5:","""Thanks to amazon."""," Dushyanth , 21 November 2015"
"5405","A22JYHMKEZ67RF","1/5:","""Only one glove was flocklined; the other seemed to have come from a different batch. The plastic packet which contained the gloves was not sealed although the sloppy plastic packet was delivered in the usual sealed plastic-lined envelope used by couriers. Seeing how carelessly the product was packaged and sent over did not inspire me to ask for a return. Not a seller I would purchase from again."""," Raji Chacko, 20 November 2015"
"5406","A22JYHMKEZ67RF","5/5:","""**5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK*EXCELLENT*OK."""," THANKS, 15 November 2015"
"5407","A22JYHMKEZ67RF","5/5:","""Quick delivery..."""," Tanmoy Dixit, 9 November 2015"
"5408","A22JYHMKEZ67RF","3/5:","""Good product."""," Swastik Banerjee, 6 November 2015"
"5409","A22JYHMKEZ67RF","5/5:","""**5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK**5** **5**OK**5**OK**5** OK*EXCELLENT*OK."""," THANKS, 5 November 2015"
"5410","A22JYHMKEZ67RF","5/5:","""Excellent service."""," David Sunil Kumar, 18 October 2015"
"5411","A22JYHMKEZ67RF","5/5:","""Good product"""," Sharmila Jammula, 16 October 2015"
"5412","A22JYHMKEZ67RF","4/5:","""timely dispatched"""," Amazon Customer, 15 October 2015"
"5413","A22JYHMKEZ67RF","4/5:","""Good and handy tool for my DIY projects avoiding parallax error.

Thanks"""," raj kishore t, 12 October 2015"
"5414","A22JYHMKEZ67RF","4/5:","""iT WAS A PROPERLY PACKED NEW UNTOUCHED PRODUCT, THOUGH DIDN'T DISPLAY ANY MRP possibly becuase it was imported from Taiwan"""," APURV AGARWAL, 9 October 2015"
"5415","A22JYHMKEZ67RF","5/5:","""Satisfied with this product and delivery"""," Amazon Customer, 7 October 2015"
"5416","A22JYHMKEZ67RF","5/5:","""Good product"""," Shashikiran, 1 October 2015"
"5417","A22JYHMKEZ67RF","1/5:","""I received the product in broken top cover."""," svs, 30 September 2015"
"5418","A22JYHMKEZ67RF","4/5:","""Packaging was very disappointing. should be packed in a better and mature way. Suggest the seller/packer/dispatcher/Amazon everyone to pay attention regarding this."""," Pratap, 25 September 2015"
"5419","A22JYHMKEZ67RF","5/5:","""k"""," Amazon Customer, 25 September 2015"
"5420","A22JYHMKEZ67RF","4/5:","""Very efficient service"""," Deborah , 21 September 2015"
"5421","A22JYHMKEZ67RF","5/5:","""The Seller have shipped the product within said time.

Thanks Amazon forgetting in sellers as AASons."""," Anup P., 20 September 2015"
"5422","A22JYHMKEZ67RF","5/5:","""When that product came I used it it is amazing product"""," Sahana, 14 September 2015"
"5423","A22JYHMKEZ67RF","1/5:","""Wrong product ..Instead of 225mm, I received 150mm!!?? Sent it back costing Rs 110/-..but I received only the item's price - didn't get my return   - shipping charge till the date ...already passed one n half month..how funny the entire dealings..We people have blind faith on amazon but now it is shaking...I do belief amazon's Return-System must be modified and hassle free."""," Debashish Datta, 7 September 2015"
"5424","A22JYHMKEZ67RF","3/5:","""The item was well packed and delivered on time. However, the quality of the product leaves a lot to be desired. The Files are definitely are very poorly made and the finish is very coarse. These files cannot be used for any delicate work on metal or hard plastic. The grips are also too small which make them hard to hold while filing. Finally, the general look is very unappealing."""," A Bhattacharyya, 2 September 2015"
"5425","A22JYHMKEZ67RF","5/5:","""Amazing Amazon products and services"""," Amazon Customer, 6 February 2016"
"5426","A22JYHMKEZ67RF","3/5:","""as i read about item, i got exactly."""," Amazon Customer, 5 February 2016"
"5427","A22JYHMKEZ67RF","1/5:","""the item displayed was different from the one delivered...i feel cheated...i had ordered for a thicker glove which i had bought earlier...the ones u have given now are cheap and thin....please be more honest......"""," sachin , 5 February 2016"
"5428","A22JYHMKEZ67RF","1/5:","""Riveter did not reach till date and no information regarding that. no refund"""," Rati Ranjan, 3 February 2016"
"5429","A22JYHMKEZ67RF","5/5:","""Happy with the product and delivery time. Thanks."""," Raj, 2 February 2016"
"5430","A22JYHMKEZ67RF","5/5:","""good pair of gloves..im happy."""," Amazon Customer, 1 February 2016"
"5431","A22JYHMKEZ67RF","5/5:","""Good"""," Pradeep haldar, 31 January 2016"
"5432","A22JYHMKEZ67RF","4/5:","""good product"""," vinay tinaikar, 29 January 2016"
"5433","A22JYHMKEZ67RF","4/5:","""Product was good, no hassle"""," bikash srivastava, 27 January 2016"
"5434","A22JYHMKEZ67RF","5/5:","""GOOD"""," Jayalatha D., 25 January 2016"
"5435","A22JYHMKEZ67RF","5/5:","""very good produck"""," PRASNTA D., 23 January 2016"
"5436","A22JYHMKEZ67RF","5/5:","""Received good quality goods"""," Parthabguha, 23 January 2016"
"5437","A22JYHMKEZ67RF","5/5:","""Thanks for a safe and fast services and I liked a lot"""," Amit S., 21 January 2016"
"5438","A22JYHMKEZ67RF","1/5:","""It was not we ordered and replacement complaints has not properly entertained"""," Koushik s., 20 January 2016"
"5439","A22JYHMKEZ67RF","4/5:","""good"""," u.somasekhar , 20 January 2016"
"5440","A22JYHMKEZ67RF","5/5:","""amazing product ."""," Amazon Customer, 20 January 2016"
"5441","A22JYHMKEZ67RF","5/5:","""GOOD BUY"""," ed_raj, 19 January 2016"
"5442","A22JYHMKEZ67RF","2/5:","""Delivered late. Poor quality. Not satisfactory"""," Aayush Agrawal, 19 January 2016"
"5443","A22JYHMKEZ67RF","5/5:","""Fantastic product for my gluegun."""," Vijay Sridhara, 18 January 2016"
"5444","A22JYHMKEZ67RF","3/5:","""they have sent a year back products and they are not up to mark"""," Amazon Customer, 17 January 2016"
"5445","A22JYHMKEZ67RF","4/5:","""Good piece.

Thankyou,

ks kale"""," Amazon Customer, 17 January 2016"
"5446","A22JYHMKEZ67RF","5/5:","""Received the item very early..perfect piece..thanks..."""," Shamsudin , 17 January 2016"
"5447","A22JYHMKEZ67RF","4/5:","""I have not contacted seller. Hence no comments."""," Shivaprasad K, 17 January 2016"
"5448","A22JYHMKEZ67RF","4/5:","""Satisfied"""," Jeet S., 16 January 2016"
"5449","A22JYHMKEZ67RF","5/5:","""excelleent."""," Rama N., 15 January 2016"
"5450","A22JYHMKEZ67RF","5/5:","""Its good to use and handy too."""," Ravindra, 15 January 2016"
"5451","A22JYHMKEZ67RF","5/5:","""Good one"""," Amazon Customer, 15 January 2016"
"5452","A22JYHMKEZ67RF","4/5:","""As expected..."""," Saikat, 14 January 2016"
"5453","A22JYHMKEZ67RF","5/5:","""very nice service"""," jaisanker , 13 January 2016"
"5454","A22JYHMKEZ67RF","1/5:","""The Product was damaged & Defective"""," Vanessa Dias, 13 January 2016"
"5455","A22JYHMKEZ67RF","4/5:","""nice one"""," Govardhana Raju, 13 January 2016"
"5456","A22JYHMKEZ67RF","4/5:","""received on time. Product is ok. i use for basic applicantion. it  take little longer time to complete the job. it is ok for non frequent use."""," arazanwar, 13 January 2016"
"5457","A22JYHMKEZ67RF","5/5:",NA," Suresh Ramachandran, 10 January 2016"
"5458","A22JYHMKEZ67RF","5/5:",NA," Amazon Customer, 9 January 2016"
"5459","A22JYHMKEZ67RF","3/5:",NA," snmurthy, 9 January 2016"
"5460","A22JYHMKEZ67RF","3/5:",NA," Nallamilli SrinivasaReddy, 8 January 2016"
"5461","A22JYHMKEZ67RF","4/5:",NA," J.V.R.MURTHY, 8 January 2016"
"5462","A22JYHMKEZ67RF","4/5:",NA," Sangram, 7 January 2016"
"5463","A22JYHMKEZ67RF","1/5:",NA," preeti, 6 January 2016"
"5464","A22JYHMKEZ67RF","4/5:",NA," ranjana anil kumar, 4 January 2016"
"5465","A22JYHMKEZ67RF","5/5:","""pleased with the process and result"""," Ravindran M., 3 January 2016"
"5466","A22JYHMKEZ67RF","5/5:","""Felt Very Happy"""," Aittreya R., 2 January 2016"
"5467","A22JYHMKEZ67RF","5/5:","""No Comments"""," Balakrishnan.T.P , 31 December 2015"
"5468","A22JYHMKEZ67RF","4/5:","""it has this rubber smell, hope it doesn't stay for long. other than that an excellent product."""," Maddy, 30 December 2015"
"5469","A22JYHMKEZ67RF","3/5:","""Product quality average."""," Anjan D., 29 December 2015"
"5470","A22JYHMKEZ67RF","5/5:","""Great service from Amazon"""," Jeevan Bagauli, 26 December 2015"
"5471","A22JYHMKEZ67RF","5/5:","""it is a very good item"""," KV RAMIREDDY, 23 December 2015"
"5472","A22JYHMKEZ67RF","5/5:","""good product."""," phynix, 21 December 2015"
"5473","A22JYHMKEZ67RF","4/5:","""Good"""," Kalaivani, 21 December 2015"
"5474","A22JYHMKEZ67RF","5/5:","""Excellent"""," Darsh, 19 December 2015"
"5475","A22JYHMKEZ67RF","4/5:","""it was good"""," Amazon Customer, 19 December 2015"
"5476","A22JYHMKEZ67RF","1/5:","""Very poor quality.. and damage  you guys not exchange my gloves .

 disappointed"""," Amazon Customer, 19 December 2015"
"5477","A22JYHMKEZ67RF","5/5:","""excellent"""," PARVEEN KATHURIA, 18 December 2015"
"5478","A22JYHMKEZ67RF","5/5:","""Very good"""," HENRY C., 18 December 2015"
"5479","A22JYHMKEZ67RF","2/5:","""Most disgusting experience.Order placed on 6th Dec and delivered on 16th Dec,why?..by train Guwahati is only a 2 days distantfrom anywhere in India,there are flights from almost all major towns to Guwahati and they take a maximum of 6 hours.So,why did you take so much?...its simply disgusting....."""," pranjal k., 17 December 2015"
"5480","A22JYHMKEZ67RF","5/5:","""Good Item , Nice Quality . Prompt deliver time as usual by Amazon. Great Seller and Excellent e-commerce site."""," Yashwant R., 17 December 2015"
"5481","A22JYHMKEZ67RF","5/5:","""Nice & portable product.. make u happy"""," Amazon Customer, 17 December 2015"
"5482","A22JYHMKEZ67RF","5/5:","""good products, fast shipping"""," Amazon Customer, 16 December 2015"
"5483","A22JYHMKEZ67RF","4/5:","""Good value for money."""," Vasudha k s, 16 December 2015"
"5484","A22JYHMKEZ67RF","1/5:","""Not a good material product"""," pankaj, 16 December 2015"
"5485","A22JYHMKEZ67RF","1/5:","""I cancelled the order as it was over priced"""," Reginald John A Pai, 15 December 2015"
"5486","A22JYHMKEZ67RF","4/5:","""Good"""," Bala, 14 December 2015"
"5487","A22JYHMKEZ67RF","5/5:","""Quite happy"""," sgd, 14 December 2015"
"5488","A22JYHMKEZ67RF","4/5:","""Satisfactory item"""," Amazon Customer, 14 December 2015"
"5489","A22JYHMKEZ67RF","3/5:","""Of very big size...does it available in sizes ..when i ordered..thier is no size options"""," Sapna Zambare, 12 December 2015"
"5490","A22JYHMKEZ67RF","4/5:","""Item as expected"""," Shashi Kant, 10 December 2015"
"5491","A22JYHMKEZ67RF","4/5:","""Item as described... But to hide original price seller made cut on product package..."""," imran, 10 December 2015"
"5492","A22JYHMKEZ67RF","1/5:","""Poor experience . poor item by seller. Poor service by seller. Sent broken item. returned"""," Amazon Customer, 8 December 2015"
"5493","A22JYHMKEZ67RF","1/5:","""One of the bit which I took out (the small one) was bent so it is not useful."""," Shery, 8 December 2015"
"5494","A22JYHMKEZ67RF","5/5:","""as I expected"""," Ralf T., 7 December 2015"
"5495","A22JYHMKEZ67RF","2/5:","""Gloves are NOT flock lined. The product description on Amazon and the description on the packaging clearly state that the gloves are flock-lined. However the actual product is NOT. The vendor (AASons) refuses to acknowledge the deficiency in the product. They are, however, ready for me to return the gloves for a refund. I am disappointed by unscrupulous practices by traders on Amazon."""," Amazon Customer, 7 December 2015"
"5496","A22JYHMKEZ67RF","5/5:","""Product delivered is as per our order.It is delvered before December 1st.product quality is good"""," n.j.vaidyanathan, 7 December 2015"
"5497","A22JYHMKEZ67RF","2/5:","""I received rusted old part. Seller took it back and gave refund."""," Kunal Mahajan, 7 December 2015"
"5498","A22JYHMKEZ67RF","5/5:","""Good seller. Received item very early than the stipulated time."""," M Amjad H Siddiqi, 4 December 2015"
"5499","A22JYHMKEZ67RF","5/5:","""Excellent"""," Amazon Customer, 2 December 2015"
"5500","A22JYHMKEZ67RF","5/5:","""Quite satisfied with the prompt delivery."""," abgina n., 2 December 2015"
"5501","A22JYHMKEZ67RF","1/5:","""There was no lining inside the gloves as mentioned. Seems it was used product, there was white colored powder all over gloves. Poor quality product."""," Amit Sindhwani, 27 November 2015"
"5502","A22JYHMKEZ67RF","4/5:","""Nice product"""," Rajani , 27 November 2015"
"5503","A22JYHMKEZ67RF","5/5:","""Product as per the details"""," Fanish Kumar Dewangan, 23 November 2015"
"5504","A22JYHMKEZ67RF","3/5:","""i had actually ordered the TS 13hc model but the seller sent the model t 2380a. I wouldnt complain since it is getting the job done, but i dont know if it was of equal value when compares to the TS 13hc"""," Naresh K., 22 November 2015"
"5505","A22JYHMKEZ67RF","1/5:","""The glove for the left hand was delivered as torn. I did not raise a complaint then because it was just a tiny hole. However, after using it for a few days, the tear got bigger and now, the pair is a waste. It has just been a week since I purchased them.  And the description boasted about latex coating and what not. Pathetic  product quality and no professionalism as the product arrived faulty."""," Amazon Customer, 22 November 2015"
